timestamp,node,cpu_workloads,memory_workloads,nvidia_com_gpu_workloads,status,condition,scenario_workloads,uid,cpu_allocatable,nvidia_com_gpu_allocatable,scenario_allocatable
13/10/2023 13:16,1uYdt27oKb,7.91,14684.87891,0,TRUE,Ready,1,8619d1f4-7029-4425-9f99-725dcb545709,0.01,0,A
13/10/2023 12:05,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,5c32d4a8-b8a7-4d2d-bbac-901bd3d883c5,1,0,A
13/10/2023 13:09,M5oK6GWBu6,15.89,124341.3711,0,TRUE,Ready,1,ff893e59-06a4-427b-af1e-92bd3c07d8e8,0.025,0,A
13/10/2023 13:03,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,ae8c344a-7de0-4007-a858-dfbe2383e20b,1,0,A
13/10/2023 12:30,eYSIRVqBog,31.85,60211.08203,0,,,1,08c65f9b-487a-47ee-b900-f20c84a539b3,0.025,0,A
13/10/2023 12:33,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,0b9be031-341c-4fd6-b994-dd8154942a73,1,0,A
13/10/2023 12:36,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,5bb326d2-fe56-42b5-891c-c7193854c5eb,1,0,A
13/10/2023 12:21,Miri81FkmX,15.89,124341.3711,0,,,1,82f1f1c7-3168-4d7b-8a40-e508aada6274,0.01,0,A
13/10/2023 13:52,gNjhyWJYU5,15.89,124341.3711,0,TRUE,Ready,1,9f90c61f-a853-401d-a91a-90124142d660,0.01,0,A
13/10/2023 12:58,w7e7FPgTUy,31.85,60211.08203,0,TRUE,Ready,1,03a98c89-5d17-4040-b02e-f86e16398b13,1,0,A
13/10/2023 12:26,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,bee2f82a-7839-4141-a1ec-7b8b4888f081,0.025,0,A
13/10/2023 13:20,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,3a121964-e3b5-46fd-a38e-b0b5b3e0e524,0.01,0,A
13/10/2023 13:09,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,5aec9e2b-4c95-43c9-9e56-06fb55bde989,1,0,A
13/10/2023 12:23,dP5gNiIqTk,3.92,15027.37109,1,,,1,bf332fb8-bb22-4a00-8148-96baf262c075,0.025,0,A
13/10/2023 12:17,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,5b89257a-92df-4914-ac04-45d331158b0a,1,0,A
13/10/2023 12:34,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,0b9be031-341c-4fd6-b994-dd8154942a73,1,0,A
13/10/2023 13:31,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,7eda2894-f7a9-4566-a1a3-5215f2c36ce0,0.1,0,A
13/10/2023 12:08,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,8ced0d0c-3827-4c84-a5ec-39f7e36516a3,1,0,A
13/10/2023 12:21,iDmpT4pG5i,7.91,14684.87891,0,,,1,b3d11f7e-88ab-4f55-af25-75240c6fac70,0.01,0,A
13/10/2023 12:07,RZQokrXABC,15.89,124341.3711,0,,,1,11f4e52f-d033-4942-9405-a0c8894bb335,0.025,0,A
13/10/2023 12:27,eYSIRVqBog,31.85,60211.08203,0,,,1,08c65f9b-487a-47ee-b900-f20c84a539b3,0.025,0,A
13/10/2023 12:14,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,f218998a-182b-4f85-a292-4106534e2b44,1,0,A
13/10/2023 13:10,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,3f8d38da-3746-44ec-8cbc-893e23b7fa46,0.1,0,A
13/10/2023 13:51,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,f52a2a12-dc81-453d-8af0-e49f1185f344,1,0,A
13/10/2023 12:50,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,3a121964-e3b5-46fd-a38e-b0b5b3e0e524,0.01,0,A
13/10/2023 13:59,rlT3yYQ31M,7.91,14684.87891,0,TRUE,Ready,1,d0e15f2e-d91e-43f6-a0dd-524765e2b91c,0.01,0,A
13/10/2023 13:38,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,87d5e806-adcb-427e-9d40-f9ee0919d078,1,0,A
13/10/2023 12:31,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,a60a1382-53fd-4340-ac09-b1ac95424984,0.025,0,A
13/10/2023 13:08,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,24a7cdaf-2082-474c-bbbc-e607f18fe93e,1,0,A
13/10/2023 13:43,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,dfdd2c8b-5ac8-486c-b67a-013beec20cb6,1,0,A
13/10/2023 13:00,G0OJFBt3J8,31.85,60211.08203,0,TRUE,Ready,1,e44184ac-9313-4945-8973-9efb3cf2d084,1,0,A
13/10/2023 12:55,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,7eda2894-f7a9-4566-a1a3-5215f2c36ce0,0.1,0,A
13/10/2023 13:55,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,06b3e066-4ffd-4081-89ba-88baec8ef158,1,0,A
13/10/2023 13:17,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,4f7bbbf7-0b8e-4610-b6cf-12902e18ba56,1,0,A
13/10/2023 13:18,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,c4cd158e-4ccd-4163-ad4b-fd8f3107d29c,1,0,A
13/10/2023 13:35,vqbsJSKGrL,15.89,124341.3711,0,TRUE,Ready,1,278b1e51-f24e-465a-a51a-b646373ad7c1,0.025,0,A
13/10/2023 13:55,eYSIRVqBog,31.85,60211.08203,0,TRUE,Ready,1,08c65f9b-487a-47ee-b900-f20c84a539b3,0.025,0,A
13/10/2023 12:13,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,1ab2e507-1d0c-45d2-8feb-a974d8dd3912,1,0,A
13/10/2023 12:15,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,51089ab6-19a3-4988-bc2a-170a3ced3b9e,1,0,A
13/10/2023 13:13,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,6edb0c2b-8a4e-4910-b3f6-58de90bade58,0.1,0,A
13/10/2023 12:14,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,cf721a99-454e-47ed-aed2-00483cfb96e0,1,0,A
13/10/2023 13:55,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,358eb46f-a6e3-44f7-8cd9-0fcf4beede18,1,0,A
13/10/2023 12:17,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,87d5e806-adcb-427e-9d40-f9ee0919d078,1,0,A
13/10/2023 12:41,Miri81FkmX,15.89,124341.3711,0,,,1,34cdfa74-f1b2-4c1e-aa81-2368a9963092,0.1,0,A
13/10/2023 12:12,w7e7FPgTUy,31.85,60211.08203,0,TRUE,Ready,1,6c87283d-0a73-4077-b439-90ba0cc1a0ed,1,0,A
13/10/2023 12:04,yXhC1SiKDW,15.89,124341.3711,0,,,1,180626e8-f52d-4914-b641-cb829f94c54e,0.025,0,A
13/10/2023 13:38,0xozF0md0I,7.91,14684.87891,0,TRUE,Ready,1,40054bfd-b720-4f90-86c2-974e227c178f,0.025,0,A
13/10/2023 12:59,1uYdt27oKb,7.91,14684.87891,0,TRUE,Ready,1,8619d1f4-7029-4425-9f99-725dcb545709,0.01,0,A
13/10/2023 13:15,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,5c32d4a8-b8a7-4d2d-bbac-901bd3d883c5,1,0,A
13/10/2023 13:07,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,9f50dada-a620-4125-8f6b-4ad843f987a0,0.01,0,A
13/10/2023 12:36,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,06b3e066-4ffd-4081-89ba-88baec8ef158,1,0,A
13/10/2023 12:54,0xozF0md0I,7.91,14684.87891,0,TRUE,Ready,1,0a7e3149-7520-44af-be02-6cb0ede2109d,0.1,0,A
13/10/2023 12:56,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,87d5e806-adcb-427e-9d40-f9ee0919d078,1,0,A
13/10/2023 12:29,eYSIRVqBog,31.85,60211.08203,0,,,1,08c65f9b-487a-47ee-b900-f20c84a539b3,0.025,0,A
13/10/2023 12:51,yUgR3woFgQ,15.89,124341.3711,0,TRUE,Ready,1,9ce156cf-fd5a-47e4-9c24-a7b8be577958,0.01,0,A
13/10/2023 13:27,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,5bb326d2-fe56-42b5-891c-c7193854c5eb,1,0,A
13/10/2023 12:37,yUgR3woFgQ,15.89,124341.3711,0,,,1,81f841da-b0fe-4a46-9c1d-ec4fc31bface,0.1,0,A
13/10/2023 12:22,G0OJFBt3J8,31.85,60211.08203,0,TRUE,Ready,1,f100010e-814d-48b5-b590-e328c2e1c4b5,1,0,A
13/10/2023 13:08,iDmpT4pG5i,7.91,14684.87891,0,TRUE,Ready,1,b3d11f7e-88ab-4f55-af25-75240c6fac70,0.01,0,A
13/10/2023 12:17,2faopPmbQX,7.91,14684.87891,0,,,1,52c48b64-93ba-487a-a346-d59dc0ea5a7b,0.01,0,A
13/10/2023 12:14,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,12ec3553-1278-4050-a9d8-36685a291ca1,1,0,A
13/10/2023 12:24,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,737af051-5d50-4b16-a271-382c6c28549b,1,0,A
13/10/2023 12:09,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,149edf5f-930b-40eb-9a7d-d7694cb797ff,1,0,A
13/10/2023 13:47,YiqIMtGe8F,1.93,3308.949219,0,TRUE,Ready,1,4ba3c426-e716-4f28-9358-0db687185cc6,0.025,0,A
13/10/2023 13:20,rlT3yYQ31M,7.91,14684.87891,0,TRUE,Ready,1,d0e15f2e-d91e-43f6-a0dd-524765e2b91c,0.01,0,A
13/10/2023 13:54,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,5f9235c4-7ade-4f7b-8fbf-c1321afbb041,1,0,A
13/10/2023 13:53,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,c0d0ab66-416d-44ee-9040-59dbcff0f8ea,1,0,A
13/10/2023 12:40,RZQokrXABC,15.89,124341.3711,0,,,1,11f4e52f-d033-4942-9405-a0c8894bb335,0.025,0,A
13/10/2023 13:59,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,027f45a1-5988-4ec2-8456-d867e5949e11,0.1,0,A
13/10/2023 13:42,G0OJFBt3J8,31.85,60211.08203,0,TRUE,Ready,1,881c004c-0762-4aa0-9f9a-7186738836d7,0.025,0,A
13/10/2023 12:33,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,8ced0d0c-3827-4c84-a5ec-39f7e36516a3,1,0,A
13/10/2023 13:25,wnZSuXTKrR,15.89,124341.3711,0,TRUE,Ready,1,e0262d89-e4fb-430b-b6f2-4eaadcb5cec1,0.01,0,A
13/10/2023 12:38,yUgR3woFgQ,15.89,124341.3711,0,,,1,81f841da-b0fe-4a46-9c1d-ec4fc31bface,0.1,0,A
13/10/2023 13:16,w7e7FPgTUy,31.85,60211.08203,0,TRUE,Ready,1,a675ab8a-0e71-4d88-8f55-fec4e301afaa,1,0,A
13/10/2023 12:20,yUgR3woFgQ,15.89,124341.3711,0,,,1,0dc02ae3-94b1-4496-b2e4-2c5e9e732d6a,0.025,0,A
13/10/2023 12:18,rlT3yYQ31M,7.91,14684.87891,0,,,1,fbce6e63-fed4-44fa-9b38-3687c877a627,0.025,0,A
13/10/2023 13:07,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,646d0d60-4f8c-485d-8bd1-db389b9687ba,1,0,A
13/10/2023 12:26,OKE9Aavjyq,7.91,14684.87891,0,TRUE,Ready,1,ff417358-7fcc-4f08-b567-496124a8a734,1,0,A
13/10/2023 12:34,YiqIMtGe8F,1.93,3308.949219,0,,,1,975c2814-95aa-41eb-ae53-6ca5ed4257ff,0.1,0,A
13/10/2023 13:49,o2UUvjQf5s,31.85,60211.08203,0,TRUE,Ready,1,58218695-4524-40fe-b14b-9e30226b9571,0.025,0,A
13/10/2023 13:21,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,737af051-5d50-4b16-a271-382c6c28549b,1,0,A
13/10/2023 13:18,dP5gNiIqTk,3.92,15027.37109,1,TRUE,Ready,1,bf332fb8-bb22-4a00-8148-96baf262c075,0.025,0,A
13/10/2023 12:43,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,54bb3277-bba8-4035-86f0-c86059f0fe81,1,0,A
13/10/2023 13:00,w7e7FPgTUy,31.85,60211.08203,0,TRUE,Ready,1,03a98c89-5d17-4040-b02e-f86e16398b13,1,0,A
13/10/2023 12:35,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,b179a03f-201b-45e9-9a96-304074956dc8,1,0,A
13/10/2023 12:09,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,8956a0ed-8473-4545-b9ae-54eb9687624b,0.025,0,A
13/10/2023 12:55,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,7b5cde85-4001-4d27-91ec-6ba99b422e7f,0.025,0,A
13/10/2023 13:55,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,5f9235c4-7ade-4f7b-8fbf-c1321afbb041,1,0,A
13/10/2023 13:25,iDmpT4pG5i,7.91,14684.87891,0,TRUE,Ready,1,b3d11f7e-88ab-4f55-af25-75240c6fac70,0.01,0,A
13/10/2023 12:51,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,aeba6cbd-3d77-4338-a852-98f113cdaae9,0.1,0,A
13/10/2023 13:19,RZQokrXABC,15.89,124341.3711,0,TRUE,Ready,1,96a76cca-0384-4092-a090-15d1865c453c,0.1,0,A
13/10/2023 13:16,6xBJOQiyY7,7.91,14684.87891,0,TRUE,Ready,1,a19b47e5-5f26-4d3a-9fa7-239618e690aa,0.025,0,A
13/10/2023 13:57,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,a9f49a80-b72c-4939-900a-d80e51f5f068,1,0,A
13/10/2023 13:20,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,552bc3a0-e2c2-4762-9627-3fc4dc221610,1,0,A
13/10/2023 13:42,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,5b89257a-92df-4914-ac04-45d331158b0a,1,0,A
13/10/2023 13:36,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,7eda2894-f7a9-4566-a1a3-5215f2c36ce0,0.1,0,A
13/10/2023 13:40,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,06b3e066-4ffd-4081-89ba-88baec8ef158,1,0,A
13/10/2023 13:13,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,6e9fa00c-e938-4c95-8bb2-3ac56993a655,1,0,A
13/10/2023 13:21,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,f8e8e378-840e-46d7-8995-9ad68c07a58a,1,0,A
13/10/2023 12:25,xyOrJittdu,3.92,15027.37109,1,TRUE,Ready,1,5a5a1619-af9a-4911-aa12-e287794ef017,0.01,0,A
13/10/2023 12:52,YiqIMtGe8F,1.93,3308.949219,0,,,1,a3c3c7c9-a803-41a9-a08b-0f19beb904e3,0.01,0,A
13/10/2023 13:38,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,2754d807-3254-4fc0-adc2-ad8cf8ac304d,1,0,A
13/10/2023 12:43,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,c2b4119c-d9d5-4d02-a52a-f35bd1538409,0.1,0,A
13/10/2023 13:57,M5oK6GWBu6,15.89,124341.3711,0,TRUE,Ready,1,ff893e59-06a4-427b-af1e-92bd3c07d8e8,0.025,0,A
13/10/2023 12:41,dP5gNiIqTk,3.92,15027.37109,1,,,1,834a4504-4415-4290-9b7d-2f457e823b24,0.1,0,A
13/10/2023 12:33,G0OJFBt3J8,31.85,60211.08203,0,TRUE,Ready,1,469c4b47-d512-49b7-bb89-966793c407d6,0.2,0,A
13/10/2023 13:34,G0OJFBt3J8,31.85,60211.08203,0,TRUE,Ready,1,f1602009-c262-487d-89bd-e0228337bebd,1,0,A
13/10/2023 13:58,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,a2fe0161-c89d-45d3-b3e1-6c2bdc62d77f,1,0,A
13/10/2023 13:51,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,6e9fa00c-e938-4c95-8bb2-3ac56993a655,1,0,A
13/10/2023 13:58,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,41a33333-7855-4e39-899e-d2f481720310,1,0,A
13/10/2023 12:20,yXhC1SiKDW,15.89,124341.3711,0,,,1,180626e8-f52d-4914-b641-cb829f94c54e,0.025,0,A
13/10/2023 13:30,aDg3kSj2Yk,15.89,124341.3711,0,TRUE,Ready,1,1b77e33a-5ade-4208-9041-5b3b3c8070cd,0.01,0,A
13/10/2023 13:51,eYSIRVqBog,31.85,60211.08203,0,TRUE,Ready,1,f2b2476c-3f2f-4414-aa05-9033546d8548,0.1,0,A
13/10/2023 12:06,DKNbIuWaho,1.93,3308.941406,0,TRUE,Ready,1,91d90892-5ccd-4af3-abe8-f88ce333b395,0.01,0,A
13/10/2023 13:56,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,f218998a-182b-4f85-a292-4106534e2b44,1,0,A
13/10/2023 12:22,G0OJFBt3J8,31.85,60211.08203,0,TRUE,Ready,1,ac0e8fd2-b87c-4348-8240-0f23a8191f56,0.1,0,A
13/10/2023 12:51,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,6edb0c2b-8a4e-4910-b3f6-58de90bade58,0.1,0,A
13/10/2023 12:41,2faopPmbQX,7.91,14684.87891,0,,,1,0ecc80c7-c8d9-4f3c-885b-73a24da9d52a,0.1,0,A
13/10/2023 12:17,1uYdt27oKb,7.91,14684.87891,0,,,1,234bebd4-85d4-4068-8dde-0b2a43fc7940,0.1,0,A
13/10/2023 13:16,Miri81FkmX,15.89,124341.3711,0,TRUE,Ready,1,82f1f1c7-3168-4d7b-8a40-e508aada6274,0.01,0,A
13/10/2023 13:44,2faopPmbQX,7.91,14684.87891,0,TRUE,Ready,1,0ecc80c7-c8d9-4f3c-885b-73a24da9d52a,0.1,0,A
13/10/2023 13:56,DKNbIuWaho,1.93,3308.941406,0,TRUE,Ready,1,91d90892-5ccd-4af3-abe8-f88ce333b395,0.01,0,A
13/10/2023 13:50,G0OJFBt3J8,31.85,60211.08203,0,TRUE,Ready,1,b14667c1-3d7b-493d-bd0f-049bd424fb77,0.01,0,A
13/10/2023 13:41,DKNbIuWaho,1.93,3308.941406,0,TRUE,Ready,1,1ba0a559-5c40-4870-8610-09aac345dccb,0.1,0,A
13/10/2023 12:23,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,b4351024-3e45-4467-8a26-bba46626a4e8,1,0,A
13/10/2023 13:39,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,06b3e066-4ffd-4081-89ba-88baec8ef158,1,0,A
13/10/2023 12:05,yUgR3woFgQ,15.89,124341.3711,0,,,1,0dc02ae3-94b1-4496-b2e4-2c5e9e732d6a,0.025,0,A
13/10/2023 12:36,G0OJFBt3J8,31.85,60211.08203,0,TRUE,Ready,1,f100010e-814d-48b5-b590-e328c2e1c4b5,1,0,A
13/10/2023 12:57,w7e7FPgTUy,31.85,60211.08203,0,TRUE,Ready,1,9cb71621-253d-42d1-88a3-f85261df595f,0.025,0,A
13/10/2023 12:58,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,b929f148-8f24-4070-96d5-38ba74f3cecf,1,0,A
13/10/2023 13:07,yUgR3woFgQ,15.89,124341.3711,0,TRUE,Ready,1,81f841da-b0fe-4a46-9c1d-ec4fc31bface,0.1,0,A
13/10/2023 12:15,w7e7FPgTUy,31.85,60211.08203,0,TRUE,Ready,1,a675ab8a-0e71-4d88-8f55-fec4e301afaa,1,0,A
13/10/2023 12:46,6xBJOQiyY7,7.91,14684.87891,0,,,1,632713c2-f743-4f20-9970-220376715170,0.01,0,A
13/10/2023 13:29,OKE9Aavjyq,7.91,14684.87891,0,TRUE,Ready,1,f569970d-c42c-4cba-ab17-6cf1f0fb5eb7,1,0,A
13/10/2023 13:10,6xBJOQiyY7,7.91,14684.87891,0,TRUE,Ready,1,632713c2-f743-4f20-9970-220376715170,0.01,0,A
13/10/2023 13:24,yUgR3woFgQ,15.89,124341.3711,0,TRUE,Ready,1,81f841da-b0fe-4a46-9c1d-ec4fc31bface,0.1,0,A
13/10/2023 13:21,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,8ced0d0c-3827-4c84-a5ec-39f7e36516a3,1,0,A
13/10/2023 14:00,YiqIMtGe8F,1.93,3308.949219,0,TRUE,Ready,1,975c2814-95aa-41eb-ae53-6ca5ed4257ff,0.1,0,A
13/10/2023 13:51,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,885558d1-63da-4acc-a38a-9058d2759aba,1,0,A
13/10/2023 13:26,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,12ec3553-1278-4050-a9d8-36685a291ca1,1,0,A
13/10/2023 12:09,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,aeba6cbd-3d77-4338-a852-98f113cdaae9,0.1,0,A
13/10/2023 12:12,xyOrJittdu,3.92,15027.37109,1,TRUE,Ready,1,92f1b773-278a-412c-a6d9-93de1289f553,2,1,A
13/10/2023 12:42,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,3a121964-e3b5-46fd-a38e-b0b5b3e0e524,0.01,0,A
13/10/2023 13:01,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,54bb3277-bba8-4035-86f0-c86059f0fe81,1,0,A
13/10/2023 12:53,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,8bf80539-4765-4026-a3f2-670a4a157d8c,1,0,A
13/10/2023 13:34,k2tGMu1neF,7.91,14684.87891,0,TRUE,Ready,1,8a01d1f0-8230-4cc1-ba5b-74834171396e,0.01,0,A
13/10/2023 12:32,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,24a7cdaf-2082-474c-bbbc-e607f18fe93e,1,0,A
13/10/2023 13:21,o2UUvjQf5s,31.85,60211.08203,0,TRUE,Ready,1,9ae58c11-21cb-4b49-87b3-a2a05d79a4a3,0.1,0,A
13/10/2023 12:31,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,906628a9-dcdd-4999-90f1-60f3cbae92f4,1,0,A
13/10/2023 13:04,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,42ac4ebd-50f3-4f67-a944-00ed0355db5a,1,0,A
13/10/2023 12:48,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,b103d7a6-f9b3-47ae-9186-135bd0086cdb,1,0,A
13/10/2023 13:45,wnZSuXTKrR,15.89,124341.3711,0,TRUE,Ready,1,e81e1e2c-702d-42d7-bdf1-b5b1c1e20416,0.025,0,A
13/10/2023 13:05,xyOrJittdu,3.92,15027.37109,1,TRUE,Ready,1,2db8f767-cac1-4e35-a518-b08c39e02fc9,0.1,0,A
13/10/2023 13:25,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,e8153b6f-d8bf-4ea6-881e-76c5e7d29940,1,0,A
13/10/2023 12:27,1uYdt27oKb,7.91,14684.87891,0,,,1,de33fd9f-491a-4713-8254-88e5d716aa8c,0.025,0,A
13/10/2023 13:07,DKNbIuWaho,1.93,3308.941406,0,TRUE,Ready,1,91d90892-5ccd-4af3-abe8-f88ce333b395,0.01,0,A
13/10/2023 12:24,w7e7FPgTUy,31.85,60211.08203,0,TRUE,Ready,1,a8a68640-6e59-466e-871c-b5db9dfa7e77,0.1,0,A
13/10/2023 13:31,o2UUvjQf5s,31.85,60211.08203,0,TRUE,Ready,1,cba79263-4bbc-4831-9598-af76610d7170,0.01,0,A
13/10/2023 13:56,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,24457fa1-9a28-45e4-8d80-ee86b00237f6,1,0,A
13/10/2023 13:12,2faopPmbQX,7.91,14684.87891,0,TRUE,Ready,1,52c48b64-93ba-487a-a346-d59dc0ea5a7b,0.01,0,A
13/10/2023 12:23,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,24a7cdaf-2082-474c-bbbc-e607f18fe93e,1,0,A
13/10/2023 12:45,0xozF0md0I,7.91,14684.87891,0,,,1,0a7e3149-7520-44af-be02-6cb0ede2109d,0.1,0,A
13/10/2023 12:57,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,dfdd2c8b-5ac8-486c-b67a-013beec20cb6,1,0,A
13/10/2023 13:31,OKE9Aavjyq,7.91,14684.87891,0,TRUE,Ready,1,ddea6ee1-03f2-46c1-bb20-0c97b38e225b,1,0,A
13/10/2023 12:22,xyOrJittdu,3.92,15027.37109,1,TRUE,Ready,1,5a5a1619-af9a-4911-aa12-e287794ef017,0.01,0,A
13/10/2023 13:24,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,737af051-5d50-4b16-a271-382c6c28549b,1,0,A
13/10/2023 13:57,E1hppGjS1N,31.85,60211.08203,0,TRUE,Ready,1,b4351024-3e45-4467-8a26-bba46626a4e8,1,0,A
13/10/2023 14:00,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,5aec9e2b-4c95-43c9-9e56-06fb55bde989,1,0,A
13/10/2023 13:14,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,3f8d38da-3746-44ec-8cbc-893e23b7fa46,0.1,0,A
13/10/2023 13:12,wnZSuXTKrR,15.89,124341.3711,0,TRUE,Ready,1,e81e1e2c-702d-42d7-bdf1-b5b1c1e20416,0.025,0,A
13/10/2023 12:15,DKNbIuWaho,1.93,3308.941406,0,TRUE,Ready,1,91d90892-5ccd-4af3-abe8-f88ce333b395,0.01,0,A
13/10/2023 13:18,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,f52a2a12-dc81-453d-8af0-e49f1185f344,1,0,A
13/10/2023 12:27,br8L3VA52I,31.85,60211.08203,0,TRUE,Ready,1,e8153b6f-d8bf-4ea6-881e-76c5e7d29940,1,0,A
13/10/2023 12:28,WjgPgy3yTf,31.85,60211.08203,0,TRUE,Ready,1,149edf5f-930b-40eb-9a7d-d7694cb797ff,1,0,A
13/10/2023 12:44,vqbsJSKGrL,15.89,124341.3711,0,,,1,95f1ebce-8e31-4759-8faa-977b8e89f428,0.1,0,A
13/10/2023 13:51,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,8c13f7fa-0dd5-49ee-9f39-ba0e4894fb0b,1,0,A
13/10/2023 13:35,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,99613511-2005-4961-9859-251e1275719f,1,0,A
13/10/2023 13:22,VZNCBRb7Rn,31.85,60211.08203,0,TRUE,Ready,1,1ffbd671-84d3-4891-b325-5ac683b5d05b,0.2,0,A
13/10/2023 12:54,WOdvBWaYBv,31.85,60211.08203,0,TRUE,Ready,1,358eb46f-a6e3-44f7-8cd9-0fcf4beede18,1,0,A
13/10/2023 12:39,UKIKBY3D4x,31.85,60211.08203,0,TRUE,Ready,1,027f45a1-5988-4ec2-8456-d867e5949e11,0.1,0,A
